2026-06-08 19:58:26: -- Analysis Started by Periodic Timer
2026-06-08 19:58:26: L: Reading State File C:/Users/DavoodYa/Documents/WindowsPowerShell/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: Reading State File H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: State file does not exist: H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/LICENSE' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/LICENSE' (1,164)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.Client/1.12.440/PSGetModuleInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.Client/1.12.440/PSGetModuleInfo.xml' (9,652)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/_manifest/spdx_2.2/ESRPClientLogs1210222435933.json' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/_manifest/spdx_2.2/ESRPClientLogs1210222435933.json' (51,425)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/PSGetModuleInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/PSGetModuleInfo.xml' (5,570)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/Microsoft.WinGet.CommandNotFound.psd1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/Microsoft.WinGet.CommandNotFound.psd1' (15,515)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/Microsoft.WinGet.CommandNotFound.dll' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/Microsoft.WinGet.CommandNotFound.dll' (22,048)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/Microsoft.PowerShell_profile.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/Microsoft.PowerShell_profile.ps1' (5,435)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/_ascii_check.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/_ascii_check.ps1' (1,289)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/ValidateOS.psm1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/ValidateOS.psm1' (15,130)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/CHANGELOG.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/CHANGELOG.md' (3,099)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/LICENSE' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/LICENSE' (1,107)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/MEMORY-02-25-2026-CHAT1.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/MEMORY-02-25-2026-CHAT1.md' (19,446)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/FEATURES-TODO.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/FEATURES-TODO.md' (4,686)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/MEMORY-02-26-2026-CHAT3.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/MEMORY-02-26-2026-CHAT3.md' (0)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/MEMORY-02-25-2026-CHAT2.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/MEMORY-02-25-2026-CHAT2.md' (21,257)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/NppCLI.psm1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/NppCLI.psm1' (15,172)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Microsoft.PowerShell_profile.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Microsoft.PowerShell_profile.ps1' (5,435)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/NppCLI.psd1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/NppCLI.psd1' (4,299)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Private/Config.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Private/Config.ps1' (3,767)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Private/FileResolver.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Private/FileResolver.ps1' (10,700)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Private/EditorResolver.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Private/EditorResolver.ps1' (9,210)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Private/HelpSystem.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Private/HelpSystem.ps1' (13,711)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/README.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/README.md' (14,265)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/test_syntax.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/test_syntax.ps1' (27,614)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Tests/NppCLI.Tests.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Tests/NppCLI.Tests.ps1' (0)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI.psm1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI.psm1' (14,777)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI/Usage-Guide.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI/Usage-Guide.md' (20,029)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/NppCLI.psd1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/NppCLI.psd1' (2,228)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/old-npp.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/old-npp.ps1' (1,433)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/test_syntax.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/test_syntax.ps1' (4,073)
2026-06-08 19:58:29: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Modules/NppCLI/README.md' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Modules/NppCLI/README.md' (5,780)
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Appx/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/AppBackgroundTask/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/AssignedAccess/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BitsTransfer/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BitLocker/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BranchCache/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/CimCmdlets/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DeliveryOptimization/en-US
2026-06-08 19:58:30: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/powershell.config.json' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/powershell.config.json' (101)
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DirectAccessClientComponents/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Dism/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DnsClient/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/EventTracingManagement/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/International/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Kds/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/LanguagePackManagement/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/LAPS/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.Archive/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.LocalAccounts/1.0.0.0/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.Operation.Validation/1.0.1/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.PSResourceGet/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.ThreadJob/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.Windows.Bcd.Cmdlets/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/MMAgent/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetAdapter/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetConnection/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetEventPacketCapture/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetLbfo/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetNat/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetQos/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetSecurity/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetSwitchTeam/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetTCPIP/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkConnectivityStatus/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkSwitchManager/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkTransition/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/OsConfiguration/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PackageManagement/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PcsvDevice/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PackageManagement/1.0.0.1/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PKI/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PnpDevice/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PowerShellGet/1.0.0.1/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PowerShellGet/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PrintManagement/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ProcessMitigations/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Provisioning/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PSDiagnostics/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PSReadLine/2.0.0/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PSReadLine/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ScheduledTasks/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SecureBoot/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SmbShare/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SmbWitness/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/StartLayout/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Storage/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TLS/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TroubleshootingPack/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TrustedPlatformModule/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/UEV/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ThreadJob/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/VpnClient/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Wdac/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsDeveloperLicense/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsErrorReporting/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsSearch/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsUpdate/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Whea/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.PowerShell.ConsoleGuiTools/0.7.7/en-US
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net48/DirectDependencies
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net48/SharedDependencies/arm64
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net48/SharedDependencies/x64
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net8.0-windows10.0.26100.0/DirectDependencies
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net48/SharedDependencies/x86
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net8.0-windows10.0.26100.0/SharedDependencies/arm64
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net8.0-windows10.0.26100.0/SharedDependencies/x86
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.Client/1.12.440/net8.0-windows10.0.26100.0/SharedDependencies/x64
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/Microsoft.WinGet.CommandNotFound/1.0.6.0/_manifest/spdx_2.2
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/NppCLI/NppCLI/Private
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Modules/NppCLI/NppCLI/Tests
2026-06-08 19:58:30: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/shell-integration_v1.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/shell-integration_v1.ps1' (2,492)
2026-06-08 19:58:30: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/shutdowner.ps1' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/shutdowner.ps1' (5,202)
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Appx
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/AppBackgroundTask
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/AssignedAccess
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BitsTransfer
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BitLocker
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/BranchCache
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/CimCmdlets
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DeliveryOptimization
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DirectAccessClientComponents
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Dism
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/DnsClient
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/EventTracingManagement
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/International
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Kds
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/LanguagePackManagement
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/LAPS
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.Archive
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.LocalAccounts/1.0.0.0
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.Operation.Validation/1.0.1
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.PSResourceGet
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.PowerShell.ThreadJob
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Microsoft.Windows.Bcd.Cmdlets
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/MMAgent
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetAdapter
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetConnection
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetEventPacketCapture
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetLbfo
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetNat
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetQos
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetSecurity
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetSwitchTeam
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetTCPIP
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkConnectivityStatus
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkSwitchManager
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/NetworkTransition
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/OsConfiguration
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PcsvDevice
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PackageManagement/1.0.0.1
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PKI
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PnpDevice
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PowerShellGet/1.0.0.1
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PrintManagement
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ProcessMitigations
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Provisioning
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PSDiagnostics
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/PSReadLine/2.0.0
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ScheduledTasks
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SecureBoot
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SmbShare
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/SmbWitness
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/StartLayout
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Storage
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TLS
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TroubleshootingPack
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/TrustedPlatformModule
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/UEV
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/ThreadJob
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/VpnClient
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Wdac
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsDeveloperLicense
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsErrorReporting
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsSearch
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/WindowsUpdate
2026-06-08 19:58:30: Close Modified Folder (mod-time, acl): /Help/Whea
